County,Property Address,Parcel ID,Auction Status,Auction Type,Case #,Parcel ID URL,Assessed Value,Opening Bid,Certificate #
Miami-Dade,"385 W 63 ST, HIALEAH, FL- 33012",04-2131-007-0680,05/29/2024 09:00 AM ET,FORECLOSURE, 2023-003264-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0421310070680,"$305,487.00",N/A,N/A
Miami-Dade,"2500 SW 23 TER, MIAMI, FL- 33145",01-4115-013-0060,05/29/2024 09:00 AM ET,FORECLOSURE, 2023-014622-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141150130060,"$486,343.00",N/A,N/A
Miami-Dade,"2231 NW 86 ST, MIAMI, FL- 33147",30-3110-049-0110,05/29/2024 09:00 AM ET,FORECLOSURE, 2024-001903-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=3031100490110,"$217,585.00",N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2012-036059-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2018-021545-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2018-034964-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2019-007534-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2019-018025-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2019-033804-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2020-001145-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,"18812 SW 318 TER, MIAMI, FL- 33030",30-7814-013-0290,06/03/2024 09:00 AM ET,FORECLOSURE, 2020-001486-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=3078140130290,"$313,370.00",N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2020-022902-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2021-005459-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2021-012789-CA-01 (UNIT02),https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2021-020934-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,"7001 W 35 AVE 209, HIALEAH, FL- 33018",04-2028-073-0800,06/03/2024 09:00 AM ET,FORECLOSURE, 2022-003652-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0420280730800,"$233,409.00",N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2022-003874-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2022-017098-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,"1300 S MIAMI AVE 3107, MIAMI, FL- 33130",01-4139-126-2490,06/03/2024 09:00 AM ET,FORECLOSURE, 2022-020969-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391262490,"$298,794.00",N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2022-022258-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2022-022445-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,"11291 SW 240 LN, MIAMI, FL- 33032",30-6019-015-0660,06/03/2024 09:00 AM ET,FORECLOSURE, 2023-001673-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=3060190150660,"$181,185.00",N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2023-003685-CA-01 (UNIT01),https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2023-003685-CA-01 (UNIT02),https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2023-018195-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,"629 SE 37 PL, HOMESTEAD, FL- 33033",10-7915-008-0260,06/03/2024 09:00 AM ET,FORECLOSURE, 2023-019903-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=1079150080260,"$268,895.00",N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2023-019958-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2023-020347-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2023-023734-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/03/2024 09:00 AM ET,FORECLOSURE, 2023-024161-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/04/2024 09:00 AM ET,FORECLOSURE, 2023-022943-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/04/2024 09:00 AM ET,FORECLOSURE, 2023-026815-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/05/2024 09:00 AM ET,FORECLOSURE, 2018-019551-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/05/2024 09:00 AM ET,FORECLOSURE, 2018-031642-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/05/2024 09:00 AM ET,FORECLOSURE, 2019-019533-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/05/2024 09:00 AM ET,FORECLOSURE, 2023-018303-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,"18555 COLLINS AVE, Sunny Isles Beach, FL- 33160-2403",31-2202-050-0360,06/06/2024 02:00 PM ET,TAXDEED , 2021A00579,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=3122020500360,N/A,"$442,352.70",27485
Miami-Dade,"VACANT LOT, Miami, FL- 33147-7120",01-3114-017-0540,06/06/2024 02:00 PM ET,TAXDEED , 2023A01468,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0131140170540,N/A,"$8,573.00",459
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-2310,06/06/2024 02:00 PM ET,TAXDEED , 2023A01737,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391232310,N/A,"$1,560.02",5249
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-2430,06/06/2024 02:00 PM ET,TAXDEED , 2023A01738,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391232430,N/A,"$1,560.05",5256
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-3240,06/06/2024 02:00 PM ET,TAXDEED , 2023A01742,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391233240,N/A,"$1,565.35",5326
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-2330,06/06/2024 02:00 PM ET,TAXDEED , 2023A01745,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391232330,N/A,"$1,783.18",5251
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-6400,06/06/2024 02:00 PM ET,TAXDEED , 2023A01759,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391236400,N/A,"$1,634.41",5501
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-3360,06/06/2024 02:00 PM ET,TAXDEED , 2023A01775,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391233360,N/A,"$1,565.35",5338
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-4680,06/06/2024 02:00 PM ET,TAXDEED , 2023A01776,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391234680,N/A,"$1,630.94",5422
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-4750,06/06/2024 02:00 PM ET,TAXDEED , 2023A01777,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391234750,N/A,"$1,560.02",5429
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-4000,06/06/2024 02:00 PM ET,TAXDEED , 2023A01796,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391234000,N/A,"$1,840.99",5389
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-3940,06/06/2024 02:00 PM ET,TAXDEED , 2023A01797,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391233940,N/A,"$1,621.96",5383
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-4170,06/06/2024 02:00 PM ET,TAXDEED , 2023A01798,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391234170,N/A,"$1,621.96",5406
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-4130,06/06/2024 02:00 PM ET,TAXDEED , 2023A01799,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391234130,N/A,"$1,622.28",5402
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-2190,06/06/2024 02:00 PM ET,TAXDEED , 2023A01800,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391232190,N/A,"$1,637.11",5240
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-2290,06/06/2024 02:00 PM ET,TAXDEED , 2023A01801,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391232290,N/A,"$1,622.29",5247
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-2450,06/06/2024 02:00 PM ET,TAXDEED , 2023A01802,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391232450,N/A,"$1,622.29",5258
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-4860,06/06/2024 02:00 PM ET,TAXDEED , 2023A01806,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391234860,N/A,"$1,621.96",5440
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-5470,06/06/2024 02:00 PM ET,TAXDEED , 2023A01808,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391235470,N/A,"$1,621.96",5470
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-6230,06/06/2024 02:00 PM ET,TAXDEED , 2023A01810,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391236230,N/A,"$1,621.96",5484
Miami-Dade,"VACANT LOT, Sunny Isles Beach, FL- 33160-0000",31-2214-003-1090,06/06/2024 02:00 PM ET,TAXDEED , 2023A01924,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=3122140031090,N/A,"$1,960.74",27799
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-3370,06/06/2024 02:00 PM ET,TAXDEED , 2023A01949,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391233370,N/A,"$1,635.32",5339
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-4150,06/06/2024 02:00 PM ET,TAXDEED , 2023A01951,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391234150,N/A,"$1,622.28",5404
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-2530,06/06/2024 02:00 PM ET,TAXDEED , 2023A01952,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391232530,N/A,"$1,622.29",5266
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-3250,06/06/2024 02:00 PM ET,TAXDEED , 2023A01953,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391233250,N/A,"$1,627.59",5327
Miami-Dade,"363 WASHINGTON AVE, Miami Beach, FL- 33139-8760",02-4203-102-0030,06/06/2024 02:00 PM ET,TAXDEED , 2024A00112,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0242031020030,N/A,"$14,676.40",7765
Miami-Dade,"1400 NW 57 ST, Miami, FL- 33142-3148",01-3114-035-0400,06/06/2024 02:00 PM ET,TAXDEED , 2024A00113,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0131140350400,N/A,"$16,711.69",525
Miami-Dade,"90 SW 3 ST, Miami, FL- 33130-2995",01-4137-063-4050,06/06/2024 02:00 PM ET,TAXDEED , 2024A00114,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141370634050,N/A,"$21,985.29",4314
Miami-Dade,"2000 ISLAND BLVD, Aventura, FL- 33160-4957",28-2210-080-2770,06/06/2024 02:00 PM ET,TAXDEED , 2024A00117,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=2822100802770,N/A,"$1,042.33",14389
Miami-Dade,"VACANT LOT, MIAMI, FL- 33178-0000",30-3908-000-0834,06/06/2024 02:00 PM ET,TAXDEED , 2024A00119,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=3039080000834,N/A,"$1,089.92",18401
Miami-Dade,"VACANT LOT, MIAMI, FL- 33147-7736",30-3115-037-0030,06/06/2024 02:00 PM ET,TAXDEED , 2024A00121,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=3031150370030,N/A,"$1,280.70",17895
Miami-Dade,"VACANT LOT, MIAMI, FL- 33034-0000",30-7828-002-0020,06/06/2024 02:00 PM ET,TAXDEED , 2024A00136,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=3078280020020,N/A,"$1,741.46",31687
Miami-Dade,"VACANT LOT, Miami, FL- 33147-7162",01-3114-015-1070,06/06/2024 02:00 PM ET,TAXDEED , 2024A00137,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0131140151070,N/A,"$2,801.86",441
Miami-Dade,"VACANT LOT, Cutler Bay, FL- 33189-0000",36-6010-018-3000,06/06/2024 02:00 PM ET,TAXDEED , 2024A00145,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=3660100183000,N/A,"$1,571.57",30990
Miami-Dade,"VACANT LOT, Cutler Bay, FL- 33189-0000",36-6010-018-2950,06/06/2024 02:00 PM ET,TAXDEED , 2024A00146,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=3660100182950,N/A,"$1,509.41",30989
Miami-Dade,"2357 NW 81 ST, Miami, FL- 33147-4865",30-3110-026-0010,06/06/2024 02:00 PM ET,TAXDEED , 2024A00149,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=3031100260010,N/A,"$35,945.92",18882
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-4590,06/06/2024 02:00 PM ET,TAXDEED , 2024A00150,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391234590,N/A,"$1,311.60",5414
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-4620,06/06/2024 02:00 PM ET,TAXDEED , 2024A00151,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391234620,N/A,"$1,305.26",5416
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-4650,06/06/2024 02:00 PM ET,TAXDEED , 2024A00152,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391234650,N/A,"$1,385.49",5419
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-5260,06/06/2024 02:00 PM ET,TAXDEED , 2024A00153,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391235260,N/A,"$1,305.26",5449
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-6120,06/06/2024 02:00 PM ET,TAXDEED , 2024A00154,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391236120,N/A,"$1,302.34",5473
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-6250,06/06/2024 02:00 PM ET,TAXDEED , 2024A00155,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391236250,N/A,"$1,302.34",5486
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-6280,06/06/2024 02:00 PM ET,TAXDEED , 2024A00156,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391236280,N/A,"$1,302.34",5489
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-6310,06/06/2024 02:00 PM ET,TAXDEED , 2024A00157,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391236310,N/A,"$1,302.34",5492
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-6420,06/06/2024 02:00 PM ET,TAXDEED , 2024A00158,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391236420,N/A,"$1,308.68",5503
Miami-Dade,"40 SW 13 ST, Miami, FL- 33130-4309",01-4139-123-6670,06/06/2024 02:00 PM ET,TAXDEED , 2024A00159,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141391236670,N/A,"$1,377.51",5528
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2017-016839-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2018-015632-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2019-000249-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2019-005023-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2019-006385-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2019-021206-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2019-036589-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2020-005445-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2021-002970-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2021-020048-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2021-021745-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2021-026284-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2022-008961-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2022-011848-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2022-015005-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,"1690 SW 27 AVE 604, MIAMI, FL- 33145",01-4109-088-0250,06/10/2024 09:00 AM ET,FORECLOSURE, 2022-015116-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=0141090880250,"$222,865.00",N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2022-016916-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,"11240 SW 33 CIRCLE PL, MIAMI, FL- 33165",30-4018-024-0530,06/10/2024 09:00 AM ET,FORECLOSURE, 2022-019275-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=3040180240530,"$212,756.00",N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-002547-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-008093-CC-25,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-009988-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-015585-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-016020-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-016075-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-018485-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-023338-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-023655-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-023778-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-023936-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-024059-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-024347-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2023-025920-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2024-000965-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/10/2024 09:00 AM ET,FORECLOSURE, 2024-001720-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/11/2024 09:00 AM ET,FORECLOSURE, 2018-033416-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,"300 SE 37 TER, HOMESTEAD, FL- 33033",10-7915-018-0490,06/11/2024 09:00 AM ET,FORECLOSURE, 2022-000854-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=1079150180490,"$214,186.00",N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/11/2024 09:00 AM ET,FORECLOSURE, 2022-022394-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/11/2024 09:00 AM ET,FORECLOSURE, 2022-023020-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/12/2024 09:00 AM ET,FORECLOSURE, 2016-013129-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
Miami-Dade,N/A,Property Appraiser,06/12/2024 09:00 AM ET,FORECLOSURE, 2021-023996-CA-01,https://www.miamidade.gov/Apps/PA/propertysearch/#/?folio=,N/A,N/A,N/A
