County,Property Address,Auction Status,Case #,Auction Type,Case # Link,Parcel ID,Parcel ID Link,Assessed Value,Opening Bid,Final Judgment Amount,Certificate #,Tags
Escambia,401 N 14TH AVE 32501,03/05/2025 09:00 AM CT,2022 TD 007033,TAXDEED ,N/A,000S009025011065,http://www.escpa.org/cama/Detail_a.aspx?s=000S009025011065,"$113,912.00","$4,691.64",N/A,07033,"Escambia, TAXDEED "
Escambia,2609 N 9TH AVE 32503,03/05/2025 09:00 AM CT,2022 TD 007118,TAXDEED ,N/A,000S009025003313,http://www.escpa.org/cama/Detail_a.aspx?s=000S009025003313,"$17,399.00","$2,339.24",N/A,07118,"Escambia, TAXDEED "
Escambia,2601 N 9TH AVE 32503,03/05/2025 09:00 AM CT,2022 TD 007120,TAXDEED ,N/A,000S009025008313,http://www.escpa.org/cama/Detail_a.aspx?s=000S009025008313,"$69,792.00","$4,662.41",N/A,07120,"Escambia, TAXDEED "
Escambia,1801 E CROSS ST 32503,03/05/2025 09:00 AM CT,2022 TD 007126,TAXDEED ,N/A,000S009025001323,http://www.escpa.org/cama/Detail_a.aspx?s=000S009025001323,"$231,579.00","$15,700.11",N/A,07126,"Escambia, TAXDEED "
Escambia,1026 E ANDERSON ST 32503,03/05/2025 09:00 AM CT,2022 TD 007166,TAXDEED ,N/A,000S009026002019,http://www.escpa.org/cama/Detail_a.aspx?s=000S009026002019,"$18,509.00","$2,876.37",N/A,07166,"Escambia, TAXDEED "
Escambia,1305 N E ST 32501,03/05/2025 09:00 AM CT,2022 TD 007189,TAXDEED ,N/A,000S009050261053,http://www.escpa.org/cama/Detail_a.aspx?s=000S009050261053,"$63,902.00","$5,416.61",N/A,07189,"Escambia, TAXDEED "
Escambia,1120 W LEE ST 32501,03/05/2025 09:00 AM CT,2022 TD 007196,TAXDEED ,N/A,000S009050230074,http://www.escpa.org/cama/Detail_a.aspx?s=000S009050230074,"$19,800.00","$2,716.04",N/A,07196,"Escambia, TAXDEED "
Escambia,810 W BELMONT ST 32501,03/05/2025 09:00 AM CT,2022 TD 007223,TAXDEED ,N/A,000S009060012019,http://www.escpa.org/cama/Detail_a.aspx?s=000S009060012019,"$95,728.00","$5,328.08",N/A,07223,"Escambia, TAXDEED "
Escambia,1112 N D ST 32501,03/05/2025 09:00 AM CT,2022 TD 007241,TAXDEED ,N/A,000S009060070029,http://www.escpa.org/cama/Detail_a.aspx?s=000S009060070029,"$130,828.00","$13,459.15",N/A,07241,"Escambia, TAXDEED "
Escambia,1009 W DESOTO ST 32501,03/05/2025 09:00 AM CT,2022 TD 007246,TAXDEED ,N/A,000S009060012034,http://www.escpa.org/cama/Detail_a.aspx?s=000S009060012034,"$29,767.00","$3,250.05",N/A,07246,"Escambia, TAXDEED "
Escambia,1921 W DESOTO ST 32501,03/05/2025 09:00 AM CT,2022 TD 007329,TAXDEED ,N/A,000S009060090127,http://www.escpa.org/cama/Detail_a.aspx?s=000S009060090127,"$30,046.00","$3,486.61",N/A,07329,"Escambia, TAXDEED "
Escambia,2518 W GONZALEZ ST 32505,03/05/2025 09:00 AM CT,2022 TD 007390,TAXDEED ,N/A,000S009060023199,http://www.escpa.org/cama/Detail_a.aspx?s=000S009060023199,"$7,562.00","$1,681.00",N/A,07390,"Escambia, TAXDEED "
Escambia,1000 BLK W ROMANA ST 32502,03/05/2025 09:00 AM CT,2022 TD 007518,TAXDEED ,N/A,000S009080005091,http://www.escpa.org/cama/Detail_a.aspx?s=000S009080005091,"$12,620.00","$2,839.79",N/A,07518,"Escambia, TAXDEED "
Escambia,1311 W INTENDENCIA ST 32502,03/05/2025 09:00 AM CT,2022 TD 007540,TAXDEED ,N/A,000S009080060111,http://www.escpa.org/cama/Detail_a.aspx?s=000S009080060111,"$1,500.00","$1,764.30",N/A,07540,"Escambia, TAXDEED "
Escambia,409 S D ST 32502,03/05/2025 09:00 AM CT,2022 TD 007547,TAXDEED ,N/A,000S009080025121,http://www.escpa.org/cama/Detail_a.aspx?s=000S009080025121,"$29,319.00","$2,651.34",N/A,07547,"Escambia, TAXDEED "
Escambia,3350 BAYOU DR 32505,03/05/2025 09:00 AM CT,2022 TD 007577,TAXDEED ,N/A,000S009092013006,http://www.escpa.org/cama/Detail_a.aspx?s=000S009092013006,"$115,544.00","$62,268.03",N/A,07577,"Escambia, TAXDEED "
Escambia,506 E JORDAN ST 32503,03/05/2025 09:00 AM CT,2022 TD 007721,TAXDEED ,N/A,000S009020020081,http://www.escpa.org/cama/Detail_a.aspx?s=000S009020020081,"$53,781.00","$6,008.82",N/A,07721,"Escambia, TAXDEED "
Escambia,9901 N PALAFOX HWY 32534,04/02/2025 09:00 AM CT,2022 TD 000409,TAXDEED ,N/A,081S303103000030,http://www.escpa.org/cama/Detail_a.aspx?s=081S303103000030,"$433,625.00","$24,140.60",N/A,00409,"Escambia, TAXDEED "
Escambia,1161 W 9 1/2 MILE RD 32534,04/02/2025 09:00 AM CT,2022 TD 000427,TAXDEED ,N/A,091S302101010005,http://www.escpa.org/cama/Detail_a.aspx?s=091S302101010005,"$453,301.00","$249,654.64",N/A,00427,"Escambia, TAXDEED "
Escambia,1165 EASY ST 32534,04/02/2025 09:00 AM CT,2022 TD 000458,TAXDEED ,N/A,101S301101135007,http://www.escpa.org/cama/Detail_a.aspx?s=101S301101135007,"$128,037.00","$8,059.94",N/A,00458,"Escambia, TAXDEED "
Escambia,8660 MATCH ST 32514,04/02/2025 09:00 AM CT,2022 TD 000629,TAXDEED ,N/A,121S306104024001,http://www.escpa.org/cama/Detail_a.aspx?s=121S306104024001,"$64,311.00","$5,115.20",N/A,00629,"Escambia, TAXDEED "
Escambia,2201 E NINE MILE RD 32514,04/02/2025 09:00 AM CT,2022 TD 000683,TAXDEED ,N/A,141S301101001010,http://www.escpa.org/cama/Detail_a.aspx?s=141S301101001010,"$831,544.00","$37,166.30",N/A,00683,"Escambia, TAXDEED "
Escambia,7623 FAITH DR 32534,04/02/2025 09:00 AM CT,2022 TD 000845,TAXDEED ,N/A,211S301101014037,http://www.escpa.org/cama/Detail_a.aspx?s=211S301101014037,"$76,150.00","$5,556.94",N/A,00845,"Escambia, TAXDEED "
Escambia,8190 BRIESE LN 32514,04/02/2025 09:00 AM CT,2022 TD 000893,TAXDEED ,N/A,211S302101020031,http://www.escpa.org/cama/Detail_a.aspx?s=211S302101020031,"$82,002.00","$44,808.82",N/A,00893,"Escambia, TAXDEED "
Escambia,900 HOPE DR BLK 32534,04/02/2025 09:00 AM CT,2022 TD 000976,TAXDEED ,N/A,221S305101110004,http://www.escpa.org/cama/Detail_a.aspx?s=221S305101110004,"$151,464.00","$10,899.10",N/A,00976,"Escambia, TAXDEED "
Escambia,829 HOPE DR 32534,04/02/2025 09:00 AM CT,2022 TD 000980,TAXDEED ,N/A,221S305101002005,http://www.escpa.org/cama/Detail_a.aspx?s=221S305101002005,"$90,975.00","$6,449.08",N/A,00980,"Escambia, TAXDEED "
Escambia,6910 WOODLEY DR 32503,04/02/2025 09:00 AM CT,2022 TD 001178,TAXDEED ,N/A,271S301100020003,http://www.escpa.org/cama/Detail_a.aspx?s=271S301100020003,"$108,402.00","$5,827.81",N/A,01178,"Escambia, TAXDEED "
Escambia,6941 BURRELL LN 32503,04/02/2025 09:00 AM CT,2022 TD 001210,TAXDEED ,N/A,271S303101011032,http://www.escpa.org/cama/Detail_a.aspx?s=271S303101011032,"$115,990.00","$4,054.74",N/A,01210,"Escambia, TAXDEED "
Escambia,7141 MCADAM CT 32504,04/02/2025 09:00 AM CT,2022 TD 001292,TAXDEED ,N/A,311S301600000005,http://www.escpa.org/cama/Detail_a.aspx?s=311S301600000005,"$129,855.00","$6,609.41",N/A,01292,"Escambia, TAXDEED "
Escambia,1812 LOYOLA AVE 32504,04/02/2025 09:00 AM CT,2022 TD 001332,TAXDEED ,N/A,321S301700140001,http://www.escpa.org/cama/Detail_a.aspx?s=321S301700140001,"$63,814.00","$35,195.22",N/A,01332,"Escambia, TAXDEED "
Escambia,3570 HOPESTILL RD 32503,04/02/2025 09:00 AM CT,2022 TD 001388,TAXDEED ,N/A,331S308300010043,http://www.escpa.org/cama/Detail_a.aspx?s=331S308300010043,"$332,606.00","$12,303.00",N/A,01388,"Escambia, TAXDEED "
Escambia,4160 AIKEN RD 32503,04/02/2025 09:00 AM CT,2022 TD 001392,TAXDEED ,N/A,331S308300004094,http://www.escpa.org/cama/Detail_a.aspx?s=331S308300004094,"$110,187.00","$61,144.98",N/A,01392,"Escambia, TAXDEED "
Escambia,270 AIRPORT BLVD 32503,04/02/2025 09:00 AM CT,2022 TD 001422,TAXDEED ,N/A,351S305000110006,http://www.escpa.org/cama/Detail_a.aspx?s=351S305000110006,"$59,327.00","$4,833.57",N/A,01422,"Escambia, TAXDEED "
Escambia,203 AIRPORT BLVD 32503,04/02/2025 09:00 AM CT,2022 TD 001423,TAXDEED ,N/A,351S305000002007,http://www.escpa.org/cama/Detail_a.aspx?s=351S305000002007,"$76,692.00","$41,911.93",N/A,01423,"Escambia, TAXDEED "
Escambia,2818 GODWIN LN 32526,04/02/2025 09:00 AM CT,2022 TD 001496,TAXDEED ,N/A,391S304400001002,http://www.escpa.org/cama/Detail_a.aspx?s=391S304400001002,"$124,776.00","$3,274.88",N/A,01496,"Escambia, TAXDEED "
Escambia,2730 TUPELO AVE 32526,04/02/2025 09:00 AM CT,2022 TD 001573,TAXDEED ,N/A,421S302201003023,http://www.escpa.org/cama/Detail_a.aspx?s=421S302201003023,"$97,297.00","$6,641.50",N/A,01573,"Escambia, TAXDEED "
Escambia,830 MICHIGAN AVE 32505,04/02/2025 09:00 AM CT,2022 TD 001653,TAXDEED ,N/A,441S302000002021,http://www.escpa.org/cama/Detail_a.aspx?s=441S302000002021,"$134,604.00","$4,714.93",N/A,01653,"Escambia, TAXDEED "
Escambia,2145 YARDLEY CIR 32526,04/02/2025 09:00 AM CT,2022 TD 001667,TAXDEED ,N/A,441S302005019002,http://www.escpa.org/cama/Detail_a.aspx?s=441S302005019002,"$213,605.00","$110,556.33",N/A,01667,"Escambia, TAXDEED "
Escambia,10 HILLBROOK WAY B-2 U-5 32503,04/02/2025 09:00 AM CT,2022 TD 001806,TAXDEED ,N/A,491S301103010001,http://www.escpa.org/cama/Detail_a.aspx?s=491S301103010001,"$186,472.00","$13,528.30",N/A,01806,"Escambia, TAXDEED "
Escambia,711 GENTIAN DR 32503,04/02/2025 09:00 AM CT,2022 TD 001817,TAXDEED ,N/A,491S305002001006,http://www.escpa.org/cama/Detail_a.aspx?s=491S305002001006,"$127,627.00","$9,767.82",N/A,01817,"Escambia, TAXDEED "
Escambia,5 RUFFIN CIR 32503,04/02/2025 09:00 AM CT,2022 TD 001837,TAXDEED ,N/A,042S302008000050,http://www.escpa.org/cama/Detail_a.aspx?s=042S302008000050,"$72,320.00","$4,101.66",N/A,01837,"Escambia, TAXDEED "
Escambia,3008 N BERWICK ST 32503,04/02/2025 09:00 AM CT,2022 TD 001918,TAXDEED ,N/A,042S306001033013,http://www.escpa.org/cama/Detail_a.aspx?s=042S306001033013,"$120,076.00","$9,944.37",N/A,01918,"Escambia, TAXDEED "
Escambia,903 BARCIA DR 32503,04/02/2025 09:00 AM CT,2022 TD 001968,TAXDEED ,N/A,042S307001020011,http://www.escpa.org/cama/Detail_a.aspx?s=042S307001020011,"$89,483.00","$7,006.03",N/A,01968,"Escambia, TAXDEED "
Escambia,1211 SANTA FE CIR 32505,04/02/2025 09:00 AM CT,2022 TD 002065,TAXDEED ,N/A,092S301000008004,http://www.escpa.org/cama/Detail_a.aspx?s=092S301000008004,"$112,377.00","$5,517.31",N/A,02065,"Escambia, TAXDEED "
Escambia,406 W CLAY 32505,04/02/2025 09:00 AM CT,2022 TD 002104,TAXDEED ,N/A,092S301300006001,http://www.escpa.org/cama/Detail_a.aspx?s=092S301300006001,"$87,376.00","$48,768.02",N/A,02104,"Escambia, TAXDEED "
Escambia,4203 N P ST 32505,04/02/2025 09:00 AM CT,2022 TD 002119,TAXDEED ,N/A,092S301400480002,http://www.escpa.org/cama/Detail_a.aspx?s=092S301400480002,"$78,424.00","$2,545.51",N/A,02119,"Escambia, TAXDEED "
Escambia,2100 PULLMAN CIR 32526,04/02/2025 09:00 AM CT,2022 TD 002308,TAXDEED ,N/A,132S304100130002,http://www.escpa.org/cama/Detail_a.aspx?s=132S304100130002,"$99,775.00","$54,771.41",N/A,02308,"Escambia, TAXDEED "
Escambia,6121 TONAWANDA DR 32506,04/02/2025 09:00 AM CT,2022 TD 002330,TAXDEED ,N/A,142S305001560001,http://www.escpa.org/cama/Detail_a.aspx?s=142S305001560001,"$87,490.00","$4,444.01",N/A,02330,"Escambia, TAXDEED "
Escambia,8 APACHE TRL 32506,04/02/2025 09:00 AM CT,2022 TD 002364,TAXDEED ,N/A,142S308001005014,http://www.escpa.org/cama/Detail_a.aspx?s=142S308001005014,"$83,255.00","$45,689.68",N/A,02364,"Escambia, TAXDEED "
Escambia,73 S GARFIELD DR 32505,04/02/2025 09:00 AM CT,2022 TD 002383,TAXDEED ,N/A,152S301000027010,http://www.escpa.org/cama/Detail_a.aspx?s=152S301000027010,"$54,929.00","$4,973.65",N/A,02383,"Escambia, TAXDEED "
Escambia,3327 OLD FAIRFIELD DR 32505,04/02/2025 09:00 AM CT,2022 TD 002474,TAXDEED ,N/A,162S301001140004,http://www.escpa.org/cama/Detail_a.aspx?s=162S301001140004,"$79,092.00","$5,717.30",N/A,02474,"Escambia, TAXDEED "
Escambia,2720 W JACKSON ST 32505,04/02/2025 09:00 AM CT,2022 TD 002848,TAXDEED ,N/A,322S301000004212,http://www.escpa.org/cama/Detail_a.aspx?s=322S301000004212,"$95,438.00","$52,532.57",N/A,02848,"Escambia, TAXDEED "
Escambia,2805 W CERVANTES ST 32505,04/02/2025 09:00 AM CT,2022 TD 002849,TAXDEED ,N/A,322S301000001227,http://www.escpa.org/cama/Detail_a.aspx?s=322S301000001227,"$351,818.00","$15,666.75",N/A,02849,"Escambia, TAXDEED "
Escambia,1014 PENNSYLVANIA DR 32506,04/02/2025 09:00 AM CT,2022 TD 003018,TAXDEED ,N/A,342S300300007030,http://www.escpa.org/cama/Detail_a.aspx?s=342S300300007030,"$98,267.00","$3,795.13",N/A,03018,"Escambia, TAXDEED "
Escambia,512 LYNCH ST 32505,04/02/2025 09:00 AM CT,2022 TD 003110,TAXDEED ,N/A,342S300920000005,http://www.escpa.org/cama/Detail_a.aspx?s=342S300920000005,"$84,619.00","$4,368.77",N/A,03110,"Escambia, TAXDEED "
Escambia,1306 N 49TH AVE 32506,04/02/2025 09:00 AM CT,2022 TD 003152,TAXDEED ,N/A,342S301150028002,http://www.escpa.org/cama/Detail_a.aspx?s=342S301150028002,"$71,612.00","$5,348.97",N/A,03152,"Escambia, TAXDEED "
Escambia,23 PEN HAVEN DR 32506,04/02/2025 09:00 AM CT,2022 TD 003163,TAXDEED ,N/A,342S301151005005,http://www.escpa.org/cama/Detail_a.aspx?s=342S301151005005,"$81,611.00","$5,568.53",N/A,03163,"Escambia, TAXDEED "
Escambia,130 BEECH ST 32506,04/02/2025 09:00 AM CT,2022 TD 003224,TAXDEED ,N/A,342S301263000035,http://www.escpa.org/cama/Detail_a.aspx?s=342S301263000035,"$69,293.00","$5,259.48",N/A,03224,"Escambia, TAXDEED "
Escambia,116 REED RD 32507,04/02/2025 09:00 AM CT,2022 TD 003447,TAXDEED ,N/A,502S305010011019,http://www.escpa.org/cama/Detail_a.aspx?s=502S305010011019,"$79,351.00","$43,349.40",N/A,03447,"Escambia, TAXDEED "
Escambia,1170 PATTON DR 32507,04/02/2025 09:00 AM CT,2022 TD 003495,TAXDEED ,N/A,502S305020008007,http://www.escpa.org/cama/Detail_a.aspx?s=502S305020008007,"$95,282.00","$6,515.48",N/A,03495,"Escambia, TAXDEED "
Escambia,825 BAYSHORE DR 1106 32507,04/02/2025 09:00 AM CT,2022 TD 003537,TAXDEED ,N/A,502S305085116002,http://www.escpa.org/cama/Detail_a.aspx?s=502S305085116002,"$109,326.00","$59,514.40",N/A,03537,"Escambia, TAXDEED "
Escambia,16 BRIGADIER ST 32507,04/02/2025 09:00 AM CT,2022 TD 003549,TAXDEED ,N/A,502S305090017004,http://www.escpa.org/cama/Detail_a.aspx?s=502S305090017004,"$65,670.00","$36,163.03",N/A,03549,"Escambia, TAXDEED "
Escambia,405 GIBBS RD 32507,04/02/2025 09:00 AM CT,2022 TD 003618,TAXDEED ,N/A,502S306090630028,http://www.escpa.org/cama/Detail_a.aspx?s=502S306090630028,"$52,506.00","$29,304.58",N/A,03618,"Escambia, TAXDEED "
Escambia,5141 TEAKWOOD DR 32506,04/02/2025 09:00 AM CT,2022 TD 003682,TAXDEED ,N/A,562S301264011007,http://www.escpa.org/cama/Detail_a.aspx?s=562S301264011007,"$33,094.50","$36,428.16",N/A,03682,"Escambia, TAXDEED "
Escambia,4410 YOUPON RD 32526,04/02/2025 09:00 AM CT,2022 TD 003843,TAXDEED ,N/A,101S314100000020,http://www.escpa.org/cama/Detail_a.aspx?s=101S314100000020,"$172,669.00","$9,823.14",N/A,03843,"Escambia, TAXDEED "
Escambia,1825 TILLMAN LN 32526,04/02/2025 09:00 AM CT,2022 TD 003989,TAXDEED ,N/A,241S314101001011,http://www.escpa.org/cama/Detail_a.aspx?s=241S314101001011,"$186,541.00","$11,010.55",N/A,03989,"Escambia, TAXDEED "
Escambia,5130 HUNTSVILLE AVE 32526,04/02/2025 09:00 AM CT,2022 TD 004032,TAXDEED ,N/A,261S312000000042,http://www.escpa.org/cama/Detail_a.aspx?s=261S312000000042,"$85,599.00","$47,315.56",N/A,04032,"Escambia, TAXDEED "
Escambia,6946 CEDAR LAKE DR 32526,04/02/2025 09:00 AM CT,2022 TD 004056,TAXDEED ,N/A,281S311000060016,http://www.escpa.org/cama/Detail_a.aspx?s=281S311000060016,"$182,407.00","$100,112.28",N/A,04056,"Escambia, TAXDEED "
Escambia,4440 MARLANE DR 32526,04/02/2025 09:00 AM CT,2022 TD 004163,TAXDEED ,N/A,012S316000001032,http://www.escpa.org/cama/Detail_a.aspx?s=012S316000001032,"$68,110.00","$5,070.28",N/A,04163,"Escambia, TAXDEED "
Escambia,5923 MAKENNA DR 32526,04/02/2025 09:00 AM CT,2022 TD 004166,TAXDEED ,N/A,022S313200013003,http://www.escpa.org/cama/Detail_a.aspx?s=022S313200013003,"$289,874.00","$156,285.88",N/A,04166,"Escambia, TAXDEED "
Escambia,7115 BALBOA DR 32526,04/02/2025 09:00 AM CT,2022 TD 004216,TAXDEED ,N/A,102S313100053005,http://www.escpa.org/cama/Detail_a.aspx?s=102S313100053005,"$125,144.00","$8,023.01",N/A,04216,"Escambia, TAXDEED "
Escambia,7043 BITTERSWEET DR 32506,04/02/2025 09:00 AM CT,2022 TD 004236,TAXDEED ,N/A,112S312116004002,http://www.escpa.org/cama/Detail_a.aspx?s=112S312116004002,"$55,013.00","$31,394.75",N/A,04236,"Escambia, TAXDEED "
Escambia,732 N 80TH AVE 32506,04/02/2025 09:00 AM CT,2022 TD 004253,TAXDEED ,N/A,112S313000000066,http://www.escpa.org/cama/Detail_a.aspx?s=112S313000000066,"$141,805.00","$11,348.75",N/A,04253,"Escambia, TAXDEED "
Escambia,732 N FAIRFIELD DR 32506,04/02/2025 09:00 AM CT,2022 TD 004256,TAXDEED ,N/A,112S313000012094,http://www.escpa.org/cama/Detail_a.aspx?s=112S313000012094,"$35,649.00","$4,169.39",N/A,04256,"Escambia, TAXDEED "
Escambia,540 TALLOW TREE DR 32506,04/02/2025 09:00 AM CT,2022 TD 004338,TAXDEED ,N/A,172S315000040003,http://www.escpa.org/cama/Detail_a.aspx?s=172S315000040003,"$156,154.00","$11,577.45",N/A,04338,"Escambia, TAXDEED "
Escambia,85 S 67TH AVE 32506,04/02/2025 09:00 AM CT,2022 TD 004396,TAXDEED ,N/A,202S311400002008,http://www.escpa.org/cama/Detail_a.aspx?s=202S311400002008,"$121,215.00","$66,446.60",N/A,04396,"Escambia, TAXDEED "
Escambia,515 QUIGLEY RD 32506,04/02/2025 09:00 AM CT,2022 TD 004455,TAXDEED ,N/A,212S311100160002,http://www.escpa.org/cama/Detail_a.aspx?s=212S311100160002,"$107,718.00","$7,080.02",N/A,04455,"Escambia, TAXDEED "
Escambia,9725 HIGHWAY 98 W 14 32506,04/02/2025 09:00 AM CT,2022 TD 004479,TAXDEED ,N/A,242S311101003003,http://www.escpa.org/cama/Detail_a.aspx?s=242S311101003003,"$79,021.00","$5,338.43",N/A,04479,"Escambia, TAXDEED "
Escambia,5301 BLUE ANGEL PKWY 32526,04/02/2025 09:00 AM CT,2022 TD 004799,TAXDEED ,N/A,362S311008000003,http://www.escpa.org/cama/Detail_a.aspx?s=362S311008000003,"$313,123.00","$23,317.19",N/A,04799,"Escambia, TAXDEED "
Escambia,2853 HIDDEN SPRINGS DR 32526,04/02/2025 09:00 AM CT,2022 TD 004814,TAXDEED ,N/A,372S311200000004,http://www.escpa.org/cama/Detail_a.aspx?s=372S311200000004,"$96,034.00","$3,858.98",N/A,04814,"Escambia, TAXDEED "
Escambia,3170 KING ST 32526,04/02/2025 09:00 AM CT,2022 TD 004841,TAXDEED ,N/A,372S311312000000,http://www.escpa.org/cama/Detail_a.aspx?s=372S311312000000,"$130,508.00","$6,263.31",N/A,04841,"Escambia, TAXDEED "
Escambia,3167 WINDJAMMER CT 32526,04/02/2025 09:00 AM CT,2022 TD 004843,TAXDEED ,N/A,372S311900060001,http://www.escpa.org/cama/Detail_a.aspx?s=372S311900060001,"$216,049.00","$4,686.62",N/A,04843,"Escambia, TAXDEED "
Escambia,7819 MONTEGO DR 32506,04/02/2025 09:00 AM CT,2022 TD 004854,TAXDEED ,N/A,372S313300010002,http://www.escpa.org/cama/Detail_a.aspx?s=372S313300010002,"$100,028.00","$6,687.64",N/A,04854,"Escambia, TAXDEED "
Escambia,7296 FRANK REEDER RD 32526,04/02/2025 09:00 AM CT,2022 TD 004961,TAXDEED ,N/A,011S321000018004,http://www.escpa.org/cama/Detail_a.aspx?s=011S321000018004,"$125,257.00","$68,676.91",N/A,04961,"Escambia, TAXDEED "
Escambia,6 PUEBLO DR 32507,04/02/2025 09:00 AM CT,2022 TD 005060,TAXDEED ,N/A,093S321000014002,http://www.escpa.org/cama/Detail_a.aspx?s=093S321000014002,"$380,767.00","$13,252.45",N/A,05060,"Escambia, TAXDEED "
Escambia,6340 KEATING RD 32504,05/07/2025 09:00 AM CT,2022 TD 000138,TAXDEED ,N/A,101S291000006027,http://www.escpa.org/cama/Detail_a.aspx?s=101S291000006027,"$123,425.00","$9,350.88",N/A,00138,"Escambia, TAXDEED "
Escambia,2985 LANGLEY AVE 32504,05/07/2025 09:00 AM CT,2022 TD 000194,TAXDEED ,N/A,141S291150001001,http://www.escpa.org/cama/Detail_a.aspx?s=141S291150001001,"$321,147.00","$18,388.00",N/A,00194,"Escambia, TAXDEED "
Escambia,2431 LE RUTH DR 32514,05/07/2025 09:00 AM CT,2022 TD 000300,TAXDEED ,N/A,041S300101002008,http://www.escpa.org/cama/Detail_a.aspx?s=041S300101002008,"$137,148.00","$6,004.78",N/A,00300,"Escambia, TAXDEED "
Escambia,10000 BLK CHEMSTRAND RD 32514,05/07/2025 09:00 AM CT,2022 TD 000359,TAXDEED ,N/A,071S302202000000,http://www.escpa.org/cama/Detail_a.aspx?s=071S302202000000,"$87,020.00","$5,986.73",N/A,00359,"Escambia, TAXDEED "
Escambia,152 HOLSBERRY LN 32534,05/07/2025 09:00 AM CT,2022 TD 000403,TAXDEED ,N/A,081S301003034031,http://www.escpa.org/cama/Detail_a.aspx?s=081S301003034031,"$51,321.00","$3,267.59",N/A,00403,"Escambia, TAXDEED "
Escambia,8454 DUDLEY AVE 32534,05/07/2025 09:00 AM CT,2022 TD 000536,TAXDEED ,N/A,111S301901018081,http://www.escpa.org/cama/Detail_a.aspx?s=111S301901018081,"$53,379.00","$29,233.28",N/A,00536,"Escambia, TAXDEED "
Escambia,431 ACTION ST 32514,05/07/2025 09:00 AM CT,2022 TD 000636,TAXDEED ,N/A,121S306106000030,http://www.escpa.org/cama/Detail_a.aspx?s=121S306106000030,"$37,604.00","$20,332.08",N/A,00636,"Escambia, TAXDEED "
Escambia,611 BULLARD AVE 32514,05/07/2025 09:00 AM CT,2022 TD 000643,TAXDEED ,N/A,121S307000030003,http://www.escpa.org/cama/Detail_a.aspx?s=121S307000030003,"$50,840.00","$2,141.53",N/A,00643,"Escambia, TAXDEED "
Escambia,749 BROOK MEADOW LN 32514,05/07/2025 09:00 AM CT,2022 TD 000822,TAXDEED ,N/A,201S302500125022,http://www.escpa.org/cama/Detail_a.aspx?s=201S302500125022,"$66,590.00","$5,444.56",N/A,00822,"Escambia, TAXDEED "
Escambia,800 W DETROIT BLVD BLK 32534,05/07/2025 09:00 AM CT,2022 TD 000959,TAXDEED ,N/A,221S303201000003,http://www.escpa.org/cama/Detail_a.aspx?s=221S303201000003,"$41,360.00","$3,529.78",N/A,00959,"Escambia, TAXDEED "
Escambia,1262 HOPE DR 32534,05/07/2025 09:00 AM CT,2022 TD 000964,TAXDEED ,N/A,221S304301003002,http://www.escpa.org/cama/Detail_a.aspx?s=221S304301003002,"$148,726.00","$5,627.93",N/A,00964,"Escambia, TAXDEED "
Escambia,7501 COBB LN 32534,05/07/2025 09:00 AM CT,2022 TD 000984,TAXDEED ,N/A,221S305101004007,http://www.escpa.org/cama/Detail_a.aspx?s=221S305101004007,"$74,189.00","$39,895.73",N/A,00984,"Escambia, TAXDEED "
Escambia,1715 W DETROIT BLVD 32534,05/07/2025 09:00 AM CT,2022 TD 000996,TAXDEED ,N/A,231S301201001058,http://www.escpa.org/cama/Detail_a.aspx?s=231S301201001058,"$140,013.00","$9,133.07",N/A,00996,"Escambia, TAXDEED "
Escambia,7770 HERRINGTON DR 32534,05/07/2025 09:00 AM CT,2022 TD 001051,TAXDEED ,N/A,231S302500010007,http://www.escpa.org/cama/Detail_a.aspx?s=231S302500010007,"$70,745.00","$39,017.36",N/A,01051,"Escambia, TAXDEED "
Escambia,7876 HERRINGTON DR 32534,05/07/2025 09:00 AM CT,2022 TD 001053,TAXDEED ,N/A,231S302500059008,http://www.escpa.org/cama/Detail_a.aspx?s=231S302500059008,"$97,020.00","$5,455.35",N/A,01053,"Escambia, TAXDEED "
Escambia,2017 INDA AVE 32526,05/07/2025 09:00 AM CT,2022 TD 001082,TAXDEED ,N/A,241S301000019004,http://www.escpa.org/cama/Detail_a.aspx?s=241S301000019004,"$237,649.00","$13,846.64",N/A,01082,"Escambia, TAXDEED "
Escambia,6919 PENSACOLA BLVD 32505,05/07/2025 09:00 AM CT,2022 TD 001216,TAXDEED ,N/A,271S303101006037,http://www.escpa.org/cama/Detail_a.aspx?s=271S303101006037,"$3,458,101.00","$180,454.55",N/A,01216,"Escambia, TAXDEED "
Escambia,1112 ARDEN ST 32504,05/07/2025 09:00 AM CT,2022 TD 001271,TAXDEED ,N/A,301S307902140014,http://www.escpa.org/cama/Detail_a.aspx?s=301S307902140014,"$38,919.00","$21,404.28",N/A,01271,"Escambia, TAXDEED "
Escambia,5835 SANDERS AVE 32504,05/07/2025 09:00 AM CT,2022 TD 001319,TAXDEED ,N/A,311S302200000003,http://www.escpa.org/cama/Detail_a.aspx?s=311S302200000003,"$134,241.00","$9,546.08",N/A,01319,"Escambia, TAXDEED "
Escambia,2900 BELLVIEW AVE 32526,05/07/2025 09:00 AM CT,2022 TD 001548,TAXDEED ,N/A,421S301001001006,http://www.escpa.org/cama/Detail_a.aspx?s=421S301001001006,"$88,398.00","$4,500.83",N/A,01548,"Escambia, TAXDEED "
